# DL iota
2.019948303801852205e+02 1.830243158885080101e-01
1.606117164153548629e+02 5.715049590633330262e-02
1.166220662973218367e+02 8.851289195324736347e-01
8.894377789924426736e+01 5.690768213747592341e-01
1.107180775081802295e+02 5.841288467860827893e-01
1.795278949156907800e+02 4.822524287093481465e-01
1.236749374865861029e+02 1.071542155977403876e+00
1.451568116351913034e+02 6.417203492382430596e-01
1.655554399428487216e+02 3.863606133673305187e-01
1.235046561311820454e+02 5.690688808634013496e-01
1.173625530917587270e+02 8.331901683723563767e-01
1.512730645363950259e+02 7.065551844591118069e-01
1.905700821106490821e+02 6.084659915366783522e-01
1.293768966949692469e+02 9.314062427408122957e-01
1.438603108732981468e+02 4.574656329396013521e-01
1.812749854860935272e+02 5.931307173437062874e-02
1.804618366503879940e+02 3.728469882998299845e-01
1.393002704465942543e+02 8.257464488855695839e-01
1.615415178192518511e+02 5.627205948446940553e-01
1.641932702486659252e+02 8.018375353889114487e-01
1.835372898726667188e+02 5.804922032962895884e-01
1.318799846032567302e+02 3.342816381575283713e-01
1.307422470404608532e+02 2.736410883511011249e-01
1.320605573258199286e+02 7.393206428467600233e-01
1.529554884964769883e+02 4.854038065815156067e-01
1.160530408216842488e+02 7.680372102187551508e-01
1.666500883889682996e+02 2.469139024804794247e-01
1.682232953948995657e+02 4.681075062382977769e-01
1.610531296493159630e+02 1.816921842020080002e-01
1.419616617156091536e+02 5.514023077317844468e-01
1.256510631182830338e+02 5.323032378129226583e-01
1.727109749419192042e+02 6.344455054047077880e-01
1.003104198655016859e+02 1.125173954741650384e+00
1.507711572147897243e+02 6.479994149685981419e-01
1.379362808810415117e+02 7.236279665029234920e-01
1.873286222861699741e+02 5.087652663922909158e-01
1.336410428375774870e+02 1.845905507851335337e-01
1.609048362808739228e+02 8.207528683710679784e-01
1.527654985934633487e+02 6.828517298426692861e-01
1.620890461850216582e+02 3.157245041606602798e-01
1.484859840767573473e+02 7.191924891764085448e-01
1.390561053700339471e+02 5.374652530344541379e-01
1.632631696961012722e+02 4.741895004592717733e-01
1.509785424142587260e+02 1.815678749646170986e-01
1.668295353253334383e+02 6.347761497165094191e-01
1.372194275739630598e+02 7.196535175189946454e-01
1.385040221615378471e+02 8.739425848429100974e-01
1.534659921292986553e+02 5.567165660982538178e-01
1.699307821342652289e+02 2.466933724870394029e-01
1.406301578147992188e+02 7.107798640931642931e-01
1.771398495805367759e+02 7.887764807273799361e-01
1.520688137147694761e+02 7.472126154933880215e-01
1.262858375716261605e+02 8.390525696325474847e-01
1.301073722907460422e+02 5.782539864230407112e-01
1.365288933059910619e+02 4.882791144907536740e-01
2.031373929758616725e+02 4.187332017870764034e-01
1.377139743376524166e+02 9.757154395078978526e-01
1.436837391269926059e+02 7.768901045638840763e-01
1.495228908683817224e+02 5.443164208932154136e-01
1.911481095929080709e+02 6.265198755318219792e-01
1.517161226297899645e+02 5.754264152941372945e-01
2.028805114181789406e+02 4.437517282550400566e-01
7.677269497860935132e+01 1.420915560942101585e+00
1.550803816425546131e+02 2.935796441170870352e-01
1.590001029932629990e+02 3.639741191609835447e-01
1.657400277948337362e+02 4.884624038184233186e-01
1.405183175281450474e+02 2.027653850053292572e-01
1.158774197963496988e+02 6.170547884345016776e-01
1.708666836534749791e+02 3.896888568227069860e-01
1.509785424142587260e+02 1.815678749646170986e-01
1.194930389619856470e+02 1.143406817057611713e+00
1.029861561916147110e+02 1.131331556045153341e+00
1.576313276716043674e+02 4.386888755617990299e-01
1.406041501423078159e+02 2.611543030884463379e-01
1.390694542253017403e+02 3.462920608497297437e-01
1.511171075633541250e+02 6.420245157514253842e-01
1.682850969211017116e+02 2.701844064238678733e-01
1.865563234492201730e+02 5.998977194951715664e-01
1.008679505544598953e+02 7.731060582716029472e-01
1.748922517232315101e+02 4.798405447986294758e-01
1.544648638894325074e+02 4.860765290185447424e-02
1.565995088026920712e+02 1.873310851075498107e-01
1.897738812399352923e+02 2.272938622049320845e-01
1.189220539767175495e+02 6.778679973564415429e-01
1.885817850614787972e+02 4.849279279424205669e-01
1.421802996393156207e+02 3.925971731377320140e-01
1.179753384243966536e+02 6.472665555554262262e-01
1.009178647081331945e+02 7.293637442413793970e-01
2.135578238940531435e+02 5.700584566030532097e-01
1.443597953350669343e+02 5.004950968710391024e-01
1.580196153947622690e+02 5.385581723163531676e-01
1.513003445828677798e+02 4.328004416118766962e-01
1.883165570353731368e+02 6.009370797522303187e-01
1.254460271324118992e+02 4.998640007819922237e-01
1.654768040604040777e+02 7.600472724054433415e-01
1.183566087858557268e+02 2.543364224446039157e-01
1.631263397572717224e+02 2.076368017112047715e-01
1.518122406709368590e+02 5.573445100360538973e-01
1.591517287892139052e+02 1.516300026437082948e-01
2.281709072203212259e+02 3.741895376437653908e-01
1.631198041830480179e+02 1.752329851524332405e-01
1.549687329133948310e+02 4.792407560195685035e-01
1.486966415858705091e+02 3.969387258713929501e-01
1.229449021360668297e+02 1.060877045138208796e+00
1.401809973145996366e+02 8.703980367579288169e-01
1.743727062445490219e+02 7.458871002165579078e-01
1.754465216232532896e+02 5.712255479634133215e-02
1.396629719047630260e+02 6.922776360247606675e-01
1.921828979853864894e+02 3.385674485382999532e-01
1.244416590376700213e+02 1.075131122029493902e+00
1.795860125115177368e+02 4.982615762543280979e-01
1.313073257618584648e+02 5.720063598904396862e-01
1.276527213268799699e+02 4.512779805559024027e-01
1.767171693985618788e+02 5.982105139628072221e-01
1.607486751754101135e+02 7.327342738547277801e-01
1.039021996252527913e+02 7.625562656214787127e-01
1.405183175281450474e+02 2.027653850053292572e-01
1.905041198698201299e+02 6.445055119286003942e-01
2.147186474552681545e+02 1.179086716074491115e-01
1.797928405491379920e+02 5.794906567892650351e-01
1.602275125907804068e+02 5.160846000660521682e-01
1.659820853576874242e+02 2.922827022489460913e-01
1.562636101694974116e+02 1.182062234197545081e-01
2.062922580938412693e+02 5.247290065396106318e-01
1.343882563245762469e+02 3.412946915603154996e-01
1.960498859116867436e+02 3.930097523013915684e-01
1.292645865671580339e+02 1.014979014021732295e+00
1.647949449860824132e+02 8.564751672726802489e-01
8.689035902967344782e+01 1.223092612586355266e+00
9.965554337738043955e+01 3.889204887132073907e-01
1.022634111751787458e+02 6.013788848520007502e-01
1.660179101884703812e+02 6.633192698018404165e-01
1.747234477099006824e+02 3.956534468005754590e-01
1.502253476897353153e+02 8.243576714702047781e-01
1.314934136439138115e+02 7.987576826484863446e-01
1.760232950614206118e+02 1.780288985615396946e-01
1.454661051364398645e+02 3.015772004094326997e-01
1.244924345498772595e+02 1.148403465176486282e+00
1.667837066709531086e+02 4.271209650396028401e-01
1.107349282687369225e+02 5.819863647151923836e-01
1.541880017973497559e+02 4.770268915418776068e-01
1.796145955527722151e+02 3.282741442858892467e-01
9.466464085672809858e+01 5.483106592843416394e-01
1.807441144047243142e+02 3.656788674450636711e-01
2.125794111156698420e+02 4.979318228610223329e-01
1.576781003306746811e+02 6.156769146641862811e-01
1.792693747149207013e+02 6.383654233223978736e-01
1.416551062529568412e+02 2.010059937140454833e-01
1.842409253095879365e+02 1.129844443949830496e-01
2.017793901972281674e+02 3.470722830060997133e-01
1.464077040984821849e+02 2.075440045780024834e-01
1.239269391907916855e+02 9.087400297043437547e-01
1.453311522956654471e+02 7.509497864881651275e-01
1.473984762252146652e+02 3.571197247520124796e-01
1.721092597721719812e+02 3.544995422494769954e-01
1.736085528543730163e+02 5.957439204146837142e-01
1.132233862909164941e+02 1.222281829562784861e+00
9.126969339392744018e+01 1.210552373458069653e+00
1.670258403044405782e+02 5.119748268163890614e-01
1.511455582419204973e+02 6.168806104219056730e-01
1.368754078549138740e+02 6.270401348974771194e-01
1.891416545852182765e+02 5.052194564769041385e-01
1.282462656690711356e+02 1.058822068073432821e+00
1.819940611923210270e+02 3.271130474112680098e-01
1.551251249468602680e+02 4.477135205884890112e-01
2.180734915552140194e+02 5.417595048579043615e-01
1.635090220628500788e+02 2.633923650152134033e-01
1.383180771406884446e+02 7.829112664339943350e-01
1.350633191413833458e+02 3.179824376588490931e-01
1.352973908123844353e+02 2.547550157729089326e-01
1.356038672289311648e+02 3.998793981449615398e-01
1.516436049724829900e+02 4.473828247889830578e-01
1.277959348799373061e+02 8.580279489678228622e-01
1.601131955843768822e+02 4.618933119028916789e-01
1.146957935904292469e+02 7.428473695589792314e-01
1.256875426076382922e+02 9.460530294466446000e-01
1.244278554409406752e+02 6.019438248151685045e-01
1.862282699469616603e+02 5.839820574234622086e-01
9.959193375503367918e+01 1.052610546720352813e+00
1.532119768294275843e+02 5.911545538823435031e-01
1.898070361313006913e+02 5.069756193984540360e-01
1.176029325340280138e+02 1.173072858688497533e-01
1.368931833249379508e+02 6.571576783376229525e-01
2.191875678743196829e+02 1.470154968525192452e-01
1.612587442676039871e+02 4.736584993157615386e-01
1.629424138356628191e+02 6.763415351557867661e-01
1.418432559048049768e+02 5.388540669311664422e-01
1.423360747921414031e+02 8.254514522567808488e-01
1.307840131216677833e+02 1.252185619966978969e-01
1.109003983200832266e+02 4.774113830168261741e-01
1.385176878957716724e+02 5.010376571118344557e-01
1.556707852318848779e+02 2.720818404579810057e-01
1.527929085762349644e+02 3.097722509287561543e-01
1.698500070940239084e+02 7.844964688167217481e-01
2.119980920414662933e+02 2.778620890835772350e-01
1.818585064137106428e+02 9.600005074293482821e-02
2.180734915552140194e+02 5.417595048579043615e-01
1.062981405637871575e+02 3.545904859386196928e-01
1.197504113215455277e+02 8.692729427228280681e-01
1.705094682619340176e+02 2.936654997116092680e-01
1.701773415231538991e+02 1.402592478870906822e-01
1.618174586303384217e+02 8.237979304292420979e-01
1.346819626939154659e+02 7.543075507810051983e-01
1.762108019726476869e+02 6.244577557580921479e-01
2.116424222334653962e+02 2.398437737444423234e-01
1.748086630749822632e+02 2.468941592387933204e-01
1.370452760415716114e+02 1.729706108401953546e-01
2.394749299691022202e+02 2.034951487530096692e-01
1.697502768617387119e+02 6.127707318592472419e-01
1.676246970361115416e+02 6.136584706080676632e-01
2.275652717792657427e+02 3.117292450433808981e-01
1.526217543412144835e+02 6.615813230911625764e-01
1.955052093923157202e+02 3.825310589305483955e-01
1.977151857174391125e+02 7.100520420419953460e-01
6.867603515621276244e+01 8.567340678123394060e-01
1.716401950699729184e+02 3.019742334922481675e-01
1.455815761748497721e+02 6.513168102494573120e-01
1.459579078006165389e+02 5.941736983667753602e-01
1.678614591254317645e+02 6.185395860089478726e-01
2.105862343348516958e+02 6.701237720503527839e-01
1.800775114743967720e+02 1.877616474087688836e-01
1.781241710149165556e+02 3.634625312350963644e-01
1.412359191480955189e+02 8.745494053067108808e-01
1.703466377307547361e+02 5.383807400010418576e-01
1.376337795517763993e+02 8.676866275770519499e-01
1.458201549533635841e+02 2.576060546358549530e-01
1.125663340026336812e+02 7.957900137165391241e-01
1.221066816605715815e+02 6.004346329366927471e-01
1.083619661842009521e+02 9.002837057724781822e-01
1.701773415231538991e+02 1.402592478870906822e-01
1.623600329941022267e+02 8.350418257193901184e-01
2.284788738514901354e+02 2.507164804369934608e-01
1.600748990124694444e+02 1.167643548838171036e-01
1.547174991450097821e+02 3.329904704388980674e-01
1.646982839257623823e+02 5.325075616165544368e-01
1.418374487485943973e+02 4.825477831897526659e-01
9.353152236673042808e+01 9.294133780304852932e-01
1.669897498040353696e+02 2.915980686928105747e-01
1.841216777442156740e+02 3.410344422848334278e-01
1.063439216378179140e+02 2.518436567932197390e-01
1.823370095550108658e+02 3.574631033671967217e-01
1.563083506446957642e+02 5.069821019528095718e-01
2.166100798255143332e+02 5.564126781202540645e-02
1.700790868242192460e+02 6.827865569173505733e-01
1.584509219342671429e+02 8.341269685464619554e-01
1.640540310996654512e+02 4.960205000451783364e-01
1.175002551225207412e+02 5.820271591329027050e-01
1.293488400912489453e+02 1.064740305537512643e+00
1.358316840410619477e+02 4.492229478423273581e-01
1.246518482937739236e+02 1.071382025887267719e+00
7.985893247183334154e+01 1.116490568085327428e+00
1.746512242127502930e+02 3.742996392095405689e-01
1.674865840581753389e+02 2.386766859207160862e-01
2.061059264288877557e+02 6.566182197622942862e-01
1.637486007166659476e+02 4.305611085195775734e-01
9.320493310600573977e+01 7.319885678710438270e-01
1.388021100434105790e+02 3.060968970772215969e-01
1.625524638147920768e+02 3.373532063925898106e-01
1.926099390367056685e+02 4.461424095314590055e-01
2.171720611403388261e+02 5.750319404271342361e-01
1.610079096292647876e+02 9.197776990249586504e-01
1.654811326748383635e+02 3.752927078135450678e-01
1.376700119337658634e+02 2.579159210448778161e-01
1.274709732081359022e+02 8.082863033391806118e-01
1.473913030871831324e+02 6.877100950612163865e-01
1.404519058564945340e+02 7.190523491448970184e-01
1.362066840468258135e+02 5.610858062057904050e-01
1.529680543994423658e+02 9.963575433826410421e-01
1.317091585975428529e+02 6.427834948293744688e-01
1.365466474422035219e+02 7.572819764419856936e-01
1.922878557301027627e+02 2.690909112727880581e-01
1.577966517473253703e+02 5.570848673533606021e-01
1.856133386630039581e+02 7.743406769980093474e-01
1.245383790656096892e+02 1.286234768531504535e-01
1.753329663194994907e+02 3.727951417351944019e-01
1.986803610513965452e+02 7.117604106552368748e-01
2.035606960594669204e+02 4.141503298588908866e-01
2.314202432181215841e+02 4.294413392364946347e-01
1.723987298988973862e+02 7.238560719479482097e-01
1.516117539839279118e+02 3.406773856391036581e-01
8.960929523598045421e+01 7.459857281785344796e-01
8.636517363641910094e+01 8.667099579681981636e-01
1.284002706007437098e+02 6.049715050648082348e-01
1.593772073116720946e+02 3.066326112914379287e-01
1.567685589379929922e+02 1.278381302326088154e-01
1.321563963580050540e+02 8.164788125774564698e-01
1.710008994572385177e+02 2.114028751915131288e-01
1.930929794007504938e+02 2.532147201575066786e-01
5.317801304105257998e+01 1.426055198051045192e+00
1.207725700453342910e+02 8.329436443703110982e-01
1.434411082661823684e+02 6.705804378873236882e-01
1.304093356812531113e+02 4.624208812741290586e-01
1.686054657924333071e+02 3.750536823511557011e-02
1.599697369420467794e+02 3.378202780565184860e-01
2.240182585214023447e+02 5.386591140107173104e-01
1.830048768666648300e+02 3.819222309025005480e-01
1.358738209115148834e+02 2.883117501588040588e-01
1.486270755054592030e+02 4.281863204258835598e-01
1.743727062445490219e+02 7.458871002165579078e-01
1.201201312747149643e+02 8.757658712010311097e-01
2.243367365630268750e+02 4.152931812322657734e-01
1.137694472168436164e+02 2.907663415810120555e-01
1.865783332112827111e+02 3.450165691102746734e-02
1.530444144978377778e+02 3.368030532867684612e-01
1.377778552764980020e+02 8.311615646361705245e-01
1.888875033400556163e+02 4.208954127809125256e-01
2.242322048780551711e+02 2.621854868716663178e-01
1.711811887064251323e+02 1.107855952859185394e-01
1.367212532317342664e+02 8.797396237370652683e-01
2.176820432980616715e+02 3.869263967605980348e-01
1.162792062396880652e+02 1.090481978268114993e+00
1.415937482028954832e+02 5.210356758842255021e-01
1.244773970747817486e+02 1.827304261380899852e-01
1.625072732603769055e+02 7.643659976302146219e-01
2.010117658964857696e+02 5.777164850506313343e-01
1.502915459386918542e+02 4.719035081295843703e-01
1.666848566040329729e+02 6.586970993865769175e-02
